sale_id,customer_id,product_id,date_id,region_id,quantity,unit_price,discount_pct
1657,39,1047,20240424,2,1,870.28,0
1658,220,1001,20241029,1,1,9002.82,10
1659,421,1047,20240702,4,1,1606.6,10
1660,75,1025,20240401,2,3,2270.9,20
1661,396,1002,20241021,5,3,1764.97,0
1662,91,1012,20240207,5,2,2194.74,5
1663,469,1021,20240922,4,2,1879.02,0
1664,76,1004,20240108,1,1,7029.64,0
1665,477,1012,20240609,2,4,1681.56,0
1666,483,1022,20240303,5,2,4282.33,15
1667,414,1017,20240721,1,1,3953.21,0
1668,112,1011,20240709,1,1,2210.06,5
1669,154,1045,20240127,1,3,1260.41,0
1670,171,1038,20240208,2,1,1826.51,5
1671,190,1024,20240130,3,1,2059.67,5
1672,479,1028,20240507,3,2,3066.93,20
1673,476,1027,20240710,5,4,1984.38,5
1674,170,1045,20240324,4,3,1817.89,0
1675,315,1019,20241026,2,2,4385.68,5
1676,88,1028,20240509,2,5,2020.33,10
1677,86,1003,20241224,4,2,23814.89,0
1678,320,1027,20241106,4,4,1081.14,0
1679,424,1047,20241221,5,1,2188.35,0
1680,105,1002,20240412,5,1,2062.72,0
1681,121,1024,20240512,1,3,3152.41,0
1682,433,1045,20240406,1,1,2097.9,0
1683,90,1008,20240201,2,1,2210.59,5
1684,264,1004,20240201,2,3,31108.06,5
1685,302,1032,20240830,4,1,9441.6,0
1686,139,1036,20240909,4,3,373.19,0
1687,300,1023,20240330,5,1,2316.37,10
1688,49,1039,20241003,2,2,710.46,0
1689,168,1035,20240822,2,1,10219.87,5
1690,22,1022,20241108,3,3,483.27,0
1691,239,1047,20241023,4,2,768.26,15
1692,181,1048,20240320,2,4,947.1,25
1693,239,1024,20241214,5,3,3778.73,5
1694,10,1004,20241223,5,1,26723.93,0
1695,438,1015,20240602,3,1,5470.0,5
1696,403,1030,20241013,5,3,4879.48,0
1697,430,1035,20241027,3,5,9678.33,0
1698,280,1007,20240130,3,5,5985.82,10
1699,487,1008,20240116,1,2,22784.35,0
1700,73,1007,20240407,1,1,10337.59,0
1701,174,1032,20240517,5,2,4168.13,0
1702,174,1011,20240904,3,1,4507.17,15
1703,13,1027,20241219,1,1,493.66,25
1704,65,1011,20240425,3,1,8819.7,15
1705,466,1027,20240313,1,1,4380.67,15
1706,400,1019,20240317,4,4,5832.84,10
1707,179,1019,20240802,3,1,1099.59,0
1708,418,1040,20241229,5,1,11722.95,10
1709,458,1023,20240731,5,2,5674.65,20
1710,444,1001,20241228,2,2,25715.1,5
1711,232,1030,20240529,2,2,2157.93,0
1712,137,1049,20240521,2,2,2200.91,0
1713,479,1013,20241201,3,1,8587.51,20
1714,454,1004,20240805,5,3,19209.54,0
1715,75,1019,20240107,4,2,7989.62,0
1716,435,1044,20241230,4,2,1984.96,0
1717,57,1050,20240625,3,2,2309.81,5
1718,166,1045,20240607,1,2,3742.04,0
1719,425,1048,20240107,2,1,2545.4,15
1720,229,1008,20240218,5,2,28640.44,0
1721,175,1008,20240917,5,2,31985.67,10
1722,182,1016,20240227,1,1,1258.25,5
1723,4,1040,20240914,3,4,3213.53,0
1724,211,1033,20240505,1,5,7939.52,0
1725,325,1029,20241129,3,5,3353.33,0
1726,120,1045,20240618,1,5,2855.93,15
1727,113,1038,20240325,4,2,4958.33,10
1728,50,1037,20240211,1,5,6948.56,0
1729,352,1030,20240129,5,1,3583.99,0
1730,11,1005,20241025,4,2,14956.75,0
1731,46,1003,20240314,2,1,7851.54,15
1732,121,1038,20240224,3,2,4417.24,0
1733,280,1034,20240401,5,1,7165.18,0
1734,192,1049,20240918,2,1,2804.84,0
1735,481,1038,20240124,5,1,10201.89,15
1736,257,1014,20240314,4,4,4713.71,0
1737,277,1042,20241202,2,1,1153.41,5
1738,68,1010,20240911,3,4,23376.24,10
1739,328,1038,20241031,2,1,683.9,0
1740,212,1019,20241101,5,2,447.55,0
1741,227,1037,20240730,5,3,8479.15,5
1742,380,1030,20240213,1,1,397.54,10
1743,170,1033,20240617,2,2,11739.0,0
1744,24,1002,20240120,4,3,14549.69,0
1745,293,1016,20240913,2,1,6089.64,15
1746,482,1030,20240415,5,3,5038.74,5
1747,414,1032,20240826,2,4,3621.81,10
1748,325,1019,20241003,2,1,2542.76,5
1749,106,1007,20240812,5,1,3202.13,5
1750,206,1035,20240418,3,4,6746.91,5
1751,178,1035,20240527,1,1,3558.89,5
1752,292,1048,20240518,1,3,1892.74,0
1753,173,1007,20240602,5,1,29947.96,5
1754,209,1009,20241017,5,2,5002.96,0
1755,471,1009,20240208,3,2,17424.49,0
1756,296,1002,20240409,2,3,20317.19,15
1757,468,1038,20240705,4,2,13415.39,10
1758,222,1045,20240424,4,2,524.03,25
1759,416,1039,20240215,4,2,431.25,10
1760,491,1046,20240326,3,2,384.66,5
1761,278,1027,20240615,1,3,4134.9,5
1762,208,1036,20240914,5,2,8773.84,0
1763,53,1014,20241024,2,4,4268.54,0
1764,240,1012,20240825,2,3,3954.15,5
1765,112,1028,20240417,1,3,296.26,0
1766,271,1017,20240714,5,3,2359.43,0
1767,369,1024,20241031,1,3,3431.97,0
1768,21,1002,20240328,5,2,13433.59,0
1769,327,1049,20240811,4,1,1263.75,5
1770,367,1002,20240714,4,1,9962.89,25
1771,453,1025,20240218,5,2,3176.48,0
1772,319,1046,20240620,1,2,3791.55,5
1773,474,1039,20240827,3,2,6367.89,10
1774,375,1019,20240723,2,5,1356.71,0
1775,431,1012,20240522,1,3,1860.36,0
1776,199,1009,20241114,3,4,11961.26,0
1777,72,1025,20240817,1,3,3994.2,15
1778,211,1016,20240614,3,1,5173.65,0
1779,427,1048,20241001,5,1,945.73,0
1780,224,1001,20241118,2,2,32076.87,0
1781,269,1035,20241020,2,1,5557.71,0
1782,37,1013,20240324,3,2,7384.28,10
1783,134,1006,20240227,1,1,10232.62,10
1784,41,1036,20240513,3,2,2942.17,5
1785,168,1033,20240504,4,1,6365.97,0
1786,196,1045,20241123,5,2,1138.37,15
1787,438,1049,20240625,4,1,2873.41,0
1788,63,1019,20240614,1,2,3403.21,0
1789,489,1014,20240229,2,2,2813.16,0
1790,495,1015,20240122,2,3,1305.88,0
1791,289,1025,20240520,1,1,1872.84,10
1792,96,1014,20240207,4,1,5117.83,20
1793,98,1012,20240719,2,1,4477.73,20
1794,468,1034,20240824,3,3,10382.28,0
1795,44,1003,20240918,2,1,16653.36,0
1796,86,1018,20240625,1,2,1059.35,5
1797,298,1039,20240904,3,3,6852.42,0
1798,145,1024,20241006,3,1,3981.26,0
1799,149,1009,20240814,5,2,16972.45,0
1800,23,1041,20240920,1,4,4063.62,5
1801,185,1004,20240505,2,4,12526.84,20
1802,353,1005,20240629,1,2,7571.93,0
1803,47,1047,20240714,5,5,757.25,0
1804,120,1013,20240808,3,1,4765.19,5
1805,117,1039,20241010,4,3,4321.33,0
1806,282,1024,20240312,3,3,2125.74,0
1807,92,1032,20240315,1,4,10103.78,15
1808,351,1041,20240711,5,2,2243.17,0
1809,288,1017,20240320,4,1,7443.36,0
1810,167,1007,20240924,2,1,12886.52,10
1811,213,1001,20241125,3,3,26731.84,5
1812,462,1026,20240203,5,1,2095.88,0
1813,294,1044,20241005,1,1,2148.09,0
1814,372,1031,20240512,4,2,1148.18,0
1815,202,1022,20241008,4,2,2305.63,25
1816,494,1027,20240302,2,1,4688.92,0
1817,183,1001,20240312,3,3,19739.21,0
1818,423,1017,20240216,3,2,2133.09,0
1819,491,1010,20240929,4,1,23659.34,15
1820,498,1046,20240920,2,4,3363.06,10
1821,258,1048,20241024,5,1,786.62,0
1822,376,1033,20240507,1,1,6405.56,15
1823,130,1021,20240723,4,1,1848.58,15
1824,360,1050,20240214,2,3,274.13,20
1825,349,1036,20240718,5,1,12779.01,0
1826,4,1010,20240601,1,5,3049.63,0
1827,256,1010,20240730,1,3,14331.22,5
1828,491,1044,20241211,3,2,922.01,0
1829,39,1037,20240830,2,3,10100.62,20
1830,136,1038,20240418,3,2,1659.69,0
1831,239,1004,20240224,4,3,24989.02,0
1832,171,1036,20240524,1,2,4001.46,0
1833,237,1023,20240328,5,3,445.73,0
1834,92,1013,20240903,4,2,4401.8,0
1835,16,1013,20240706,3,2,1324.16,5
1836,121,1046,20240225,1,1,2277.39,0
1837,435,1046,20241218,3,1,2228.86,0
1838,244,1049,20241113,2,5,3566.35,10
1839,321,1036,20240723,1,2,4962.65,0
1840,219,1012,20240223,5,1,4336.06,5
1841,25,1003,20240624,3,4,12031.28,5
1842,274,1026,20240503,1,1,2854.88,0
1843,293,1049,20241020,3,1,1766.74,0
1844,254,1017,20240318,5,2,6554.05,20
1845,30,1048,20240716,2,1,2765.89,15
1846,71,1015,20241105,3,3,7225.03,0
1847,426,1049,20241027,3,1,3730.69,0
1848,38,1018,20240824,1,2,5167.06,10
1849,127,1043,20240423,2,4,1490.56,0
1850,36,1016,20241221,3,1,5124.33,0
1851,83,1046,20240503,1,1,1148.45,0
1852,486,1008,20240910,2,2,28215.72,0
1853,52,1007,20241030,5,2,28761.77,5
1854,123,1010,20240315,4,1,18180.44,0
1855,416,1033,20240707,3,2,10835.07,0
1856,35,1020,20240529,5,3,6023.63,5
1857,101,1027,20241119,1,2,2091.52,10
1858,319,1041,20240109,5,2,1911.24,20
1859,413,1044,20240701,1,3,2210.49,5
1860,8,1030,20240226,4,1,4214.41,0
1861,307,1023,20240511,2,2,4351.58,0
1862,57,1004,20241220,2,4,24991.02,10
1863,90,1017,20241014,1,4,8312.23,0
1864,76,1035,20240315,3,1,10800.78,5
1865,276,1006,20240519,3,4,10089.11,15
1866,454,1026,20241006,4,1,4094.17,15
1867,44,1040,20240511,4,1,7083.74,0
1868,295,1004,20240525,4,1,11537.07,10
1869,56,1035,20240920,3,2,895.2,10
1870,456,1027,20241014,3,1,1162.2,10
1871,292,1047,20240614,1,3,2237.71,5
1872,238,1038,20240523,3,5,4496.7,0
1873,274,1046,20240325,2,3,3559.24,0
1874,95,1050,20240806,1,1,1276.18,10
1875,27,1019,20240809,4,1,5055.15,0
1876,365,1021,20241202,1,1,2623.92,0
1877,451,1044,20240205,5,1,3989.31,0
1878,261,1039,20240810,4,1,6451.26,20
1879,156,1043,20240812,4,3,1716.07,0
1880,462,1049,20241224,2,1,3271.3,0
1881,370,1033,20240227,3,4,1311.81,0
1882,297,1018,20241021,4,1,586.89,10
1883,373,1041,20240121,4,2,1882.42,0
1884,48,1003,20240523,3,1,18441.82,5
1885,147,1032,20240305,2,2,7262.17,10
1886,119,1048,20241021,4,1,1892.17,20
1887,406,1038,20240430,3,1,11606.4,0
1888,15,1050,20240717,2,5,4447.63,0
1889,497,1027,20240327,2,1,4347.36,0
1890,144,1014,20241018,3,2,5755.51,15
1891,103,1049,20240517,4,2,3021.26,5
1892,495,1029,20241031,3,1,4941.65,0
1893,394,1034,20240409,4,2,2710.27,10
1894,13,1026,20240107,5,1,2581.49,0
1895,56,1007,20240801,4,1,26139.77,5
1896,292,1022,20240501,4,1,2364.09,0
1897,30,1023,20240106,5,2,1082.62,0
1898,233,1020,20240112,4,5,2205.91,0
1899,112,1019,20240818,2,1,6903.19,5
1900,31,1001,20240630,4,3,23020.24,0
1901,213,1039,20240423,3,1,6505.22,5
1902,318,1049,20240129,4,2,2838.59,0
1903,476,1018,20240402,3,4,8339.02,0
1904,467,1015,20241205,5,4,444.72,0
1905,121,1042,20240922,1,1,1617.7,0
1906,238,1035,20240209,4,2,5136.74,0
1907,233,1036,20240510,4,2,9727.86,20
1908,168,1035,20240407,5,1,8225.76,10
1909,44,1009,20240929,2,3,33449.42,0
1910,202,1032,20241030,4,3,9335.31,0
1911,181,1011,20240804,1,1,4540.99,10
1912,170,1036,20240731,1,2,7823.56,20
1913,84,1046,20241119,2,2,464.42,5
1914,452,1041,20240228,4,5,3895.39,0
1915,402,1038,20240729,1,1,5789.44,15
1916,475,1011,20240905,5,3,6684.95,0
1917,361,1049,20240808,2,1,3182.62,0
1918,137,1026,20240411,2,1,4856.07,0
1919,8,1005,20241220,4,1,29723.71,0
1920,473,1016,20240927,5,1,6657.52,5
1921,354,1016,20240305,4,3,713.51,15
1922,325,1013,20240425,2,1,8354.27,15
1923,148,1044,20240412,5,3,2030.45,0
1924,301,1038,20240411,2,2,11496.76,0
1925,7,1035,20240406,4,2,7117.19,5
1926,108,1001,20241103,2,1,9068.06,10
1927,230,1025,20241204,2,1,4677.72,0
1928,30,1025,20240331,4,1,4076.39,10
1929,183,1007,20241009,4,1,15261.97,0
1930,29,1048,20241022,1,4,579.28,25
1931,37,1024,20240626,1,2,1061.82,0
1932,175,1023,20240117,1,2,4111.79,0
1933,70,1006,20240803,5,1,18198.58,0
1934,82,1040,20240409,5,1,5721.93,10
1935,269,1016,20240505,3,1,7085.22,5
1936,183,1047,20241021,5,1,3308.58,10
1937,311,1041,20240126,5,1,1341.44,0
1938,144,1020,20240420,3,2,2217.92,0
1939,217,1035,20240106,3,1,9388.8,0
1940,184,1023,20241011,1,2,2564.24,0
1941,23,1043,20240414,1,5,2040.75,0
1942,3,1034,20240626,1,2,6642.69,5
1943,485,1031,20240428,5,5,825.22,0
1944,67,1030,20241218,4,5,5284.51,15
1945,471,1033,20240321,4,1,1773.05,0
1946,312,1026,20240525,2,4,3978.74,10
1947,258,1012,20240113,4,3,8656.16,0
1948,392,1042,20241221,1,2,1920.55,25
1949,133,1010,20240225,5,1,18623.66,0
1950,58,1031,20240628,1,2,4659.36,0
1951,86,1033,20241019,5,1,4286.65,0
1952,117,1016,20240619,4,3,4084.56,10
1953,455,1015,20241111,5,4,5351.0,0
1954,278,1036,20240530,2,2,6452.05,0
1955,69,1030,20240927,2,1,1488.99,20
1956,140,1008,20240213,5,1,18919.64,0
1957,116,1001,20241024,4,1,7747.59,15
1958,171,1030,20241019,4,1,1024.78,0
1959,494,1040,20240912,1,3,4562.88,0
1960,46,1026,20240427,5,1,3832.5,25
1961,341,1038,20240618,4,1,6356.25,0
1962,373,1015,20241124,2,1,4106.97,0
1963,193,1033,20240614,2,1,1763.92,15
1964,494,1028,20240424,5,1,5141.02,0
1965,398,1045,20240519,2,1,2609.61,10
1966,281,1009,20241115,2,3,22173.93,5
1967,412,1002,20240323,2,1,5362.4,0
1968,300,1030,20240617,1,2,2844.43,0
1969,328,1028,20240816,2,3,3056.63,0
1970,119,1022,20240610,1,1,3037.96,0
1971,434,1002,20240530,2,2,25683.75,0
1972,436,1020,20241208,5,1,4992.33,10
1973,317,1046,20241026,1,2,427.44,15
1974,261,1046,20240901,1,3,1445.93,0
1975,67,1036,20240422,4,2,9446.23,0
1976,498,1048,20240930,3,4,914.72,5
1977,214,1033,20241017,2,1,11666.72,0
1978,321,1010,20241031,3,3,31102.82,0
1979,170,1008,20240530,1,1,19480.84,25
1980,32,1037,20240110,3,1,1857.14,20
1981,487,1026,20240312,2,1,3926.31,0
1982,339,1038,20240203,3,1,5205.23,0
1983,496,1033,20240504,4,3,10877.38,10
1984,472,1048,20240917,1,1,222.12,0
1985,3,1026,20240517,5,1,566.6,0
1986,17,1020,20240616,3,3,2019.74,5
1987,491,1023,20240514,3,1,1779.11,10
1988,179,1049,20240211,5,1,3789.58,0
1989,263,1038,20240416,2,3,3433.78,20
1990,169,1043,20240318,2,1,449.91,0
1991,37,1044,20240528,4,2,1449.09,10
1992,283,1041,20240502,3,2,4014.6,20
1993,424,1013,20240606,3,2,790.93,5
1994,181,1022,20240830,3,2,2680.33,5
1995,63,1012,20240401,5,1,7006.88,5
1996,461,1035,20240409,3,5,13094.29,0
1997,61,1023,20240331,2,2,3109.84,10
1998,465,1015,20240927,1,1,623.74,0
1999,325,1044,20241012,4,3,2441.37,20
2000,332,1013,20241221,2,4,2063.96,0
2001,376,1031,20241112,3,3,1350.93,10
2002,410,1007,20240406,3,3,18985.98,0
2003,294,1003,20240609,3,5,13058.41,0
2004,86,1009,20241126,1,4,28319.8,0
2005,264,1027,20240523,4,1,1609.42,5
2006,397,1021,20240404,5,2,2790.48,0
2007,208,1007,20241122,5,1,25242.58,0
2008,472,1028,20240101,2,1,1656.44,0
2009,233,1004,20240903,2,1,23170.69,10
2010,238,1030,20240914,2,2,3070.59,15
2011,138,1023,20241028,2,2,4579.53,5
2012,183,1048,20241208,2,4,890.41,0
2013,439,1006,20240928,5,3,10924.14,15
2014,452,1034,20240411,5,1,4593.92,0
2015,424,1041,20241123,1,4,3371.79,15
2016,254,1029,20240531,1,3,4104.71,25
2017,40,1009,20240521,5,1,25024.63,0
2018,128,1038,20240201,3,3,6570.26,0
2019,297,1019,20240525,2,4,1113.2,0
2020,478,1009,20240604,1,5,20765.44,0
2021,316,1018,20240616,1,5,8288.32,0
2022,252,1010,20240820,5,2,14682.17,5
2023,454,1009,20240813,3,2,7764.02,0
2024,338,1008,20240904,1,5,31433.92,5
2025,18,1030,20240905,2,1,1075.27,10
2026,425,1022,20240203,4,1,3193.02,0
2027,470,1017,20240711,4,2,5716.96,20
2028,398,1017,20240927,4,1,8981.59,25
2029,327,1034,20240322,1,1,1515.32,0
2030,168,1035,20241213,3,2,8521.94,5
2031,365,1028,20240401,1,4,3904.59,20
2032,27,1021,20240516,1,1,2166.4,0
2033,298,1001,20240716,5,4,5656.19,15
2034,70,1005,20240516,4,2,5216.39,5
2035,206,1045,20240730,3,4,682.53,0
2036,74,1001,20240225,2,3,17705.85,0
2037,132,1040,20240607,3,3,2084.72,0
2038,38,1001,20240413,4,1,12517.69,0
2039,399,1034,20240908,3,3,752.75,5
2040,213,1045,20241215,1,1,3242.06,0
2041,271,1023,20240522,2,1,5107.49,0
2042,100,1018,20240923,2,3,1571.92,0
2043,380,1047,20240511,3,1,1987.61,0
2044,135,1006,20240814,5,4,12565.67,0
2045,205,1039,20241203,3,3,2622.77,0
2046,434,1019,20240611,3,4,3477.06,5
2047,324,1025,20241117,3,2,4497.94,0
2048,369,1045,20240423,5,1,3104.58,0
2049,358,1002,20240103,1,1,5915.66,5
2050,79,1012,20240413,5,1,1234.44,0
2051,144,1047,20240513,5,2,299.1,10
2052,131,1049,20240517,2,1,1946.16,10
2053,234,1029,20240824,2,2,672.64,15
2054,315,1024,20240131,5,2,1946.32,0
2055,395,1030,20240321,4,2,3887.23,0
2056,268,1008,20241015,4,3,18462.94,15
2057,183,1033,20240410,4,2,3010.46,0
2058,162,1015,20240828,5,2,5813.22,5
2059,372,1005,20240122,3,3,3722.94,0
2060,113,1012,20240616,2,2,698.65,0
2061,275,1043,20241121,4,5,1790.52,0
2062,9,1017,20240404,1,3,4618.57,15
2063,183,1034,20240923,3,1,3691.78,0
2064,356,1012,20240830,5,1,6433.28,0
2065,243,1047,20241206,3,4,1397.68,5
2066,475,1005,20240502,5,4,18390.04,20
2067,227,1046,20241107,3,1,2446.22,15
2068,155,1010,20240404,1,2,9643.93,5
2069,222,1010,20241008,2,3,13724.48,0
2070,81,1017,20240523,3,1,7003.11,0
2071,361,1026,20240709,4,1,173.63,0
2072,283,1034,20240221,4,4,4315.49,0
2073,223,1024,20240314,5,2,3265.75,0
2074,174,1025,20240302,5,1,2144.25,0
2075,437,1011,20241227,2,5,3294.2,0
2076,175,1023,20240513,1,1,1912.51,20
2077,235,1018,20240502,4,2,3553.71,5
2078,236,1023,20241110,3,2,3675.0,20
2079,3,1023,20240124,3,4,3421.81,5
2080,86,1013,20240930,3,4,725.64,0
2081,147,1010,20240409,3,1,22836.45,0
2082,409,1042,20241206,1,1,1155.78,0
2083,400,1031,20240514,3,2,7631.56,0
2084,397,1032,20241106,5,1,6722.62,0
2085,454,1011,20240323,4,4,7501.84,20
2086,450,1013,20241220,2,3,6966.16,20
2087,333,1001,20241128,1,2,25231.35,10
2088,18,1040,20240124,2,1,5072.34,25
2089,307,1044,20240202,1,2,375.85,5
2090,176,1036,20241207,5,5,5192.47,0
2091,114,1026,20240730,2,1,309.97,0
2092,240,1042,20240606,1,1,4456.27,0
2093,26,1021,20240911,3,1,827.64,5
2094,437,1033,20240202,3,2,2054.66,5
2095,49,1007,20240804,3,1,11303.57,0
2096,341,1050,20240919,5,1,3594.18,0
2097,133,1028,20240505,3,2,273.58,15
2098,218,1025,20241003,5,1,1284.63,10
2099,493,1031,20241104,5,2,3101.07,15
2100,264,1012,20240826,2,4,1431.26,0
2101,213,1021,20241020,4,1,3766.55,0
2102,310,1017,20240906,3,2,2858.89,0
2103,327,1022,20240121,1,5,2397.05,0
2104,14,1030,20240429,5,3,734.38,0
2105,344,1012,20240507,4,2,5732.25,0
2106,313,1029,20241026,1,3,3966.43,5
2107,333,1018,20240121,5,1,4530.45,0
2108,453,1022,20240814,5,4,3044.7,0
2109,406,1028,20240820,1,2,2440.48,5
2110,113,1032,20241013,2,2,8040.3,0
2111,337,1040,20240429,3,4,4966.3,0
2112,375,1005,20240716,3,1,11431.31,0
2113,85,1007,20241014,2,1,1586.35,15
2114,364,1050,20241204,4,1,2907.28,0
2115,494,1020,20241125,1,2,6113.53,0
2116,49,1028,20240122,5,3,1893.77,5
2117,335,1004,20240315,5,4,20055.22,15
2118,413,1022,20240326,2,2,3633.23,0
2119,278,1026,20240224,4,1,1717.03,15
2120,419,1007,20240201,3,2,23350.72,0
2121,391,1020,20241223,4,4,4577.19,15
2122,109,1010,20240210,3,3,10711.48,5
2123,346,1033,20241124,3,2,11976.81,0
2124,334,1028,20240804,1,1,4553.45,0
2125,308,1027,20240105,1,2,1102.79,0
2126,244,1025,20240523,5,2,3032.91,15
2127,412,1025,20240705,4,2,4064.26,15
2128,311,1017,20240608,2,3,5424.75,10
2129,166,1010,20240903,1,1,23601.66,0
2130,351,1032,20241109,3,1,4399.72,0
2131,227,1010,20240318,3,3,12797.48,10
2132,175,1031,20240229,3,2,2801.31,0
2133,395,1020,20240330,2,1,5578.39,10
2134,286,1003,20240809,5,1,5875.5,0
2135,417,1020,20240108,2,1,6350.88,0
2136,319,1032,20241105,2,2,7937.58,0
2137,103,1004,20240306,1,2,7084.38,10
2138,340,1008,20240316,2,1,8813.23,0
2139,455,1031,20240831,1,2,4386.31,0
2140,433,1035,20241226,1,1,9680.29,10
2141,36,1050,20241206,1,3,520.73,5
2142,28,1048,20240504,4,4,1125.63,20
2143,361,1001,20241109,1,1,31749.36,0
2144,269,1050,20240504,3,1,1328.76,0
2145,442,1016,20240222,5,2,2101.34,10
2146,269,1040,20240711,2,2,1336.62,0
2147,50,1035,20240709,4,2,10344.53,20
2148,256,1005,20240115,1,2,33853.48,5
2149,306,1022,20240114,3,1,199.93,0
2150,371,1015,20240125,1,2,3372.1,10
2151,274,1037,20240408,2,1,7904.14,0
2152,371,1046,20241106,1,1,3078.01,5
2153,61,1002,20240606,1,4,29687.82,0
2154,74,1014,20240630,3,2,6580.68,0
2155,342,1032,20240423,3,3,4427.29,20
2156,353,1009,20240115,4,1,13561.92,0
2157,314,1013,20240110,2,3,2593.25,0
2158,174,1035,20240815,3,3,1865.32,0
2159,461,1007,20240331,2,2,17903.5,5
2160,461,1002,20240910,5,1,4504.9,15
2161,229,1025,20240222,3,1,826.12,0
2162,183,1018,20241227,5,1,1656.77,15
2163,312,1001,20240814,4,1,17258.97,15
2164,369,1040,20240412,3,1,4423.82,5
2165,274,1036,20241202,4,4,3674.52,5
2166,477,1009,20241005,1,1,17119.62,10
2167,7,1021,20240513,1,1,1318.1,0
2168,150,1012,20240828,5,1,3579.68,15
2169,172,1028,20241205,4,3,4478.11,0
2170,199,1046,20240722,3,2,2718.99,10
2171,421,1029,20240613,3,2,3192.63,0
2172,17,1016,20240808,1,1,5833.8,0
2173,496,1045,20240628,3,2,1563.64,10
2174,229,1004,20240521,5,4,18057.84,0
2175,459,1004,20240105,3,2,20399.23,0
2176,70,1005,20241124,3,2,3694.26,0
2177,451,1025,20240629,3,2,2513.17,0
2178,183,1031,20240704,1,2,3647.98,5
2179,40,1040,20240706,2,5,6016.82,20
2180,252,1025,20240509,3,1,3979.06,0
2181,309,1032,20240219,4,2,590.29,0
2182,91,1032,20240722,2,2,9059.79,0
2183,388,1035,20240827,5,2,1232.13,20
2184,176,1030,20240928,5,1,1361.08,0
2185,256,1022,20240527,1,3,3352.48,10
2186,120,1020,20240731,2,2,2368.09,10
2187,24,1019,20240316,3,3,4432.89,25
2188,222,1022,20240214,2,1,3249.67,15
2189,326,1041,20240530,1,2,2211.39,0
2190,37,1014,20240112,3,4,1147.99,5
2191,365,1039,20241213,2,3,5458.65,0
2192,79,1026,20240819,4,1,4609.76,0
2193,364,1026,20241004,1,1,1695.21,10
2194,339,1020,20240301,2,1,2580.78,5
2195,172,1029,20240707,3,1,2032.77,25
2196,168,1008,20240608,3,1,1730.11,20
2197,191,1002,20240419,2,1,29102.26,15
2198,195,1032,20240705,1,2,10150.8,0
2199,74,1016,20240805,4,2,6180.64,15
2200,6,1045,20241128,2,3,2793.9,0
2201,42,1011,20240126,2,2,1054.63,0
2202,475,1013,20241014,1,4,2681.02,10
2203,151,1024,20241119,2,1,5528.55,15
2204,324,1047,20240719,2,1,3586.89,20
2205,36,1044,20240316,2,2,352.55,0
2206,319,1030,20240429,4,1,2196.55,0
2207,460,1017,20241217,2,4,1648.75,20
2208,54,1038,20240826,3,2,5495.58,0
2209,414,1002,20241109,1,1,4330.58,5
2210,378,1043,20240530,5,5,922.3,5
2211,114,1031,20240730,5,3,980.01,5
2212,101,1043,20240717,4,2,1225.45,0
2213,202,1018,20240416,3,2,5579.27,20
2214,97,1011,20240222,5,1,3630.21,10
2215,448,1029,20241109,2,3,4009.72,0
2216,305,1046,20240511,5,2,2175.86,5
2217,293,1026,20240620,5,5,1373.08,0
2218,363,1018,20240212,4,5,555.05,10
2219,312,1015,20240805,3,2,1925.54,0
2220,42,1001,20240828,2,5,17239.3,0
2221,103,1037,20240429,3,3,10333.69,0
2222,270,1039,20240228,1,2,11488.69,15
2223,321,1027,20240709,4,1,2689.78,5
2224,300,1017,20240103,2,1,292.71,15
2225,459,1048,20240131,1,1,1229.08,5
2226,466,1018,20240224,4,2,5423.22,10
2227,162,1024,20240609,2,1,1559.09,0
2228,253,1011,20241117,1,1,4136.23,0
2229,321,1050,20240421,2,2,2582.61,0
2230,109,1035,20240223,5,1,4919.72,5
2231,228,1042,20240621,4,1,1057.45,15
2232,385,1033,20241201,3,1,420.63,10
2233,38,1022,20241115,2,4,4114.02,20
2234,316,1029,20240114,1,1,1673.8,0
2235,497,1019,20241024,5,3,1347.92,0
2236,138,1035,20240719,2,1,5476.27,20
2237,480,1016,20241229,1,2,6537.44,15
2238,254,1016,20241113,5,1,5314.65,20
2239,141,1025,20240508,1,5,2651.59,5
2240,487,1031,20241001,1,4,10194.26,0
2241,201,1038,20240814,1,3,7538.79,0
2242,368,1037,20240721,4,1,10838.25,0
2243,267,1017,20240712,2,1,2779.72,10
2244,375,1015,20240516,2,4,6730.29,10
2245,122,1012,20241231,1,2,4975.43,0
2246,482,1032,20240817,2,3,12271.23,15
2247,251,1012,20240305,5,1,288.85,0
2248,450,1019,20240217,1,3,5638.37,0
2249,460,1020,20241204,1,5,4324.01,0
2250,150,1050,20240414,3,1,634.79,0
2251,298,1005,20241006,5,1,10154.65,10
2252,83,1025,20241121,4,1,4845.91,20
2253,326,1042,20240229,3,2,4346.87,0
2254,54,1018,20240427,5,1,599.9,0
2255,392,1039,20240827,3,3,5861.75,15
2256,29,1026,20240129,2,3,970.83,0
2257,88,1026,20240512,4,1,2081.97,0
2258,219,1010,20240601,2,2,30265.03,20
2259,448,1027,20240906,2,1,5842.15,0
2260,58,1022,20240824,5,1,3447.25,15
2261,52,1015,20240701,4,3,1624.48,5
2262,31,1047,20240617,2,2,1915.75,0
2263,482,1049,20241223,2,1,3213.38,0
2264,251,1003,20241020,3,4,19587.59,5
2265,386,1049,20241002,4,3,3241.57,25
